2026-02-25T00:31:53.752063 | BTCUSDT | WATCH | Flat | Score: -6.5
2026-02-27T10:38:05.748216 | BTCUSDT | WATCH | Flat | Score: -2.8
2026-02-27T10:38:05.753327 | ETHUSDT | WATCH | Flat | Score: 1.7
2026-02-27T10:38:05.757982 | BNBUSDT | WATCH | Flat | Score: 25.7
2026-02-27T10:48:05.631458 | BTCUSDT | WATCH | Flat | Score: -2.8
2026-02-27T10:48:05.636195 | ETHUSDT | WATCH | Flat | Score: 1.7
2026-02-27T10:48:05.640361 | BNBUSDT | WATCH | Flat | Score: 25.7
2026-02-27T10:58:05.488992 | BTCUSDT | WATCH | Flat | Score: -2.8
2026-02-27T10:58:05.493529 | ETHUSDT | WATCH | Flat | Score: 1.7
2026-02-27T10:58:05.498602 | BNBUSDT | WATCH | Flat | Score: 25.7
2026-02-27T11:08:07.669538 | BTCUSDT | WATCH | Flat | Score: -2.8
2026-02-27T11:08:07.674168 | ETHUSDT | WATCH | Flat | Score: 1.7
2026-02-27T11:08:07.679013 | BNBUSDT | WATCH | Flat | Score: 25.7
2026-02-27T11:18:06.435603 | BTCUSDT | WATCH | Flat | Score: -2.8
2026-02-27T11:18:06.440502 | ETHUSDT | WATCH | Flat | Score: 1.7
2026-02-27T11:18:06.445138 | BNBUSDT | WATCH | Flat | Score: 25.7
2026-02-27T11:28:06.469837 | BTCUSDT | WATCH | Flat | Score: -6.3
2026-02-27T11:28:06.474355 | ETHUSDT | WATCH | Flat | Score: 0.7
2026-02-27T11:28:06.479520 | BNBUSDT | WATCH | Flat | Score: 25.0
2026-02-27T11:38:05.520454 | BTCUSDT | WATCH | Flat | Score: -6.3
2026-02-27T11:38:05.525058 | ETHUSDT | WATCH | Flat | Score: 0.7
2026-02-27T11:38:05.529415 | BNBUSDT | WATCH | Flat | Score: 25.0
2026-02-27T11:48:05.518397 | BTCUSDT | WATCH | Flat | Score: -6.3
2026-02-27T11:48:05.522978 | ETHUSDT | WATCH | Flat | Score: 0.7
2026-02-27T11:48:05.527180 | BNBUSDT | WATCH | Flat | Score: 25.0
2026-02-27T11:58:05.857980 | BTCUSDT | WATCH | Flat | Score: -6.3
2026-02-27T11:58:05.862599 | ETHUSDT | WATCH | Flat | Score: 0.7
2026-02-27T11:58:05.866872 | BNBUSDT | WATCH | Flat | Score: 25.0
2026-02-27T12:08:05.843015 | BTCUSDT | WATCH | Flat | Score: -6.3
2026-02-27T12:08:05.847853 | ETHUSDT | WATCH | Flat | Score: 0.7
2026-02-27T12:08:05.852625 | BNBUSDT | WATCH | Flat | Score: 25.0
2026-02-27T12:18:06.392569 | BTCUSDT | WATCH | Flat | Score: -6.3
2026-02-27T12:18:06.396942 | ETHUSDT | WATCH | Flat | Score: 0.7
2026-02-27T12:18:06.401052 | BNBUSDT | WATCH | Flat | Score: 25.0
2026-02-27T12:28:05.185309 | BTCUSDT | WATCH | Flat | Score: 12.3
2026-02-27T12:28:05.190300 | ETHUSDT | WATCH | Flat | Score: 19.7
2026-02-27T12:28:05.195242 | BNBUSDT | WATCH | Flat | Score: 29.7
2026-02-27T12:38:06.367424 | BTCUSDT | WATCH | Flat | Score: 11.3
2026-02-27T12:38:06.371966 | ETHUSDT | WATCH | Flat | Score: 18.3
2026-02-27T12:38:06.376210 | BNBUSDT | WATCH | Flat | Score: 29.0
2026-02-27T12:48:05.648274 | BTCUSDT | WATCH | Flat | Score: 11.0
2026-02-27T12:48:05.652862 | ETHUSDT | WATCH | Flat | Score: 18.0
2026-02-27T12:48:05.659931 | BNBUSDT | WATCH | Flat | Score: 29.3
2026-02-27T12:58:05.506766 | BTCUSDT | WATCH | Flat | Score: 11.6
2026-02-27T12:58:05.511317 | ETHUSDT | WATCH | Flat | Score: 18.3
2026-02-27T12:58:05.516228 | BNBUSDT | WATCH | Flat | Score: 29.0
2026-02-27T13:08:05.278861 | BTCUSDT | WATCH | Flat | Score: 8.6
2026-02-27T13:08:05.283619 | ETHUSDT | WATCH | Flat | Score: 16.3
2026-02-27T13:08:05.288639 | BNBUSDT | WATCH | Flat | Score: 26.6
2026-02-27T13:18:05.265661 | BTCUSDT | WATCH | Flat | Score: 8.6
2026-02-27T13:18:05.270428 | ETHUSDT | WATCH | Flat | Score: 16.3
2026-02-27T13:18:05.274723 | BNBUSDT | WATCH | Flat | Score: 26.3
2026-02-27T13:28:05.586874 | BTCUSDT | WATCH | Flat | Score: 8.6
2026-02-27T13:28:05.594109 | ETHUSDT | WATCH | Flat | Score: 16.3
2026-02-27T13:28:05.601690 | BNBUSDT | WATCH | Flat | Score: 26.3
2026-02-27T13:38:05.606660 | BTCUSDT | WATCH | Flat | Score: 10.0
2026-02-27T13:38:05.611319 | ETHUSDT | WATCH | Flat | Score: 17.0
2026-02-27T13:38:05.615604 | BNBUSDT | WATCH | Flat | Score: 26.6
2026-02-27T13:48:05.610384 | BTCUSDT | WATCH | Flat | Score: 9.0
2026-02-27T13:48:05.615702 | ETHUSDT | WATCH | Flat | Score: 15.7
2026-02-27T13:48:05.621105 | BNBUSDT | WATCH | Flat | Score: 26.6
2026-02-27T13:58:05.544876 | BTCUSDT | WATCH | Flat | Score: 8.7
2026-02-27T13:58:05.549946 | ETHUSDT | WATCH | Flat | Score: 16.0
2026-02-27T13:58:05.554811 | BNBUSDT | WATCH | Flat | Score: 26.3
2026-02-27T14:08:06.646446 | BTCUSDT | WATCH | Flat | Score: 11.2
2026-02-27T14:08:06.651506 | ETHUSDT | WATCH | Flat | Score: 12.2
2026-02-27T14:08:06.656479 | BNBUSDT | WATCH | Flat | Score: 27.4
2026-02-27T14:18:05.820693 | BTCUSDT | WATCH | Flat | Score: 11.8
2026-02-27T14:18:05.825377 | ETHUSDT | WATCH | Flat | Score: 12.8
2026-02-27T14:18:05.829828 | BNBUSDT | WATCH | Flat | Score: 23.9
2026-02-27T14:28:05.892986 | BTCUSDT | WATCH | Flat | Score: 11.2
2026-02-27T14:28:05.897860 | ETHUSDT | WATCH | Flat | Score: 12.2
2026-02-27T14:28:05.903183 | BNBUSDT | WATCH | Flat | Score: 23.9
2026-02-27T14:38:06.428248 | BTCUSDT | WATCH | Flat | Score: 12.8
2026-02-27T14:38:06.433207 | ETHUSDT | WATCH | Flat | Score: 13.1
2026-02-27T14:38:06.437664 | BNBUSDT | WATCH | Flat | Score: 24.5
2026-02-27T14:48:05.442648 | BTCUSDT | WATCH | Flat | Score: 15.4
2026-02-27T14:48:05.447680 | ETHUSDT | WATCH | Flat | Score: 13.5
2026-02-27T14:48:05.452746 | BNBUSDT | WATCH | Flat | Score: 24.5
2026-02-27T14:58:05.641195 | BTCUSDT | WATCH | Flat | Score: 16.6
2026-02-27T14:58:05.645993 | ETHUSDT | WATCH | Flat | Score: 13.8
2026-02-27T14:58:05.651156 | BNBUSDT | WATCH | Flat | Score: 24.2
2026-02-27T15:08:08.087931 | BTCUSDT | WATCH | Flat | Score: 11.5
2026-02-27T15:08:08.092663 | ETHUSDT | WATCH | Flat | Score: 12.5
2026-02-27T15:08:08.099025 | BNBUSDT | WATCH | Flat | Score: 22.4
2026-02-27T15:18:06.249259 | BTCUSDT | WATCH | Flat | Score: 11.2
2026-02-27T15:18:06.253982 | ETHUSDT | WATCH | Flat | Score: 12.8
2026-02-27T15:18:06.258310 | BNBUSDT | WATCH | Flat | Score: 18.9
2026-02-27T15:28:06.762058 | BTCUSDT | WATCH | Flat | Score: 11.5
2026-02-27T15:28:06.766797 | ETHUSDT | WATCH | Flat | Score: 12.5
2026-02-27T15:28:06.771276 | BNBUSDT | WATCH | Flat | Score: 19.2
2026-02-27T15:38:05.856035 | BTCUSDT | WATCH | Flat | Score: 9.3
2026-02-27T15:38:05.860813 | ETHUSDT | WATCH | Flat | Score: 10.0
2026-02-27T15:38:05.866051 | BNBUSDT | WATCH | Flat | Score: 19.5
2026-02-27T15:48:06.579518 | BTCUSDT | WATCH | Flat | Score: 8.7
2026-02-27T15:48:06.584297 | ETHUSDT | WATCH | Flat | Score: 10.0
2026-02-27T15:48:06.588637 | BNBUSDT | WATCH | Flat | Score: 19.2
2026-02-27T15:58:05.672017 | BTCUSDT | WATCH | Flat | Score: 9.3
2026-02-27T15:58:05.676687 | ETHUSDT | WATCH | Flat | Score: 10.6
2026-02-27T15:58:05.681085 | BNBUSDT | WATCH | Flat | Score: 19.5
2026-02-27T16:08:14.892766 | BTCUSDT | WATCH | Flat | Score: 13.4
2026-02-27T16:08:14.898603 | ETHUSDT | WATCH | Flat | Score: 2.7
2026-02-27T16:08:14.903601 | BNBUSDT | WATCH | Flat | Score: 8.9
2026-02-27T16:18:05.641890 | BTCUSDT | WATCH | Flat | Score: 13.0
2026-02-27T16:18:05.646724 | ETHUSDT | WATCH | Flat | Score: 8.4
2026-02-27T16:18:05.651183 | BNBUSDT | WATCH | Flat | Score: 13.6
2026-02-27T16:28:05.769158 | BTCUSDT | WATCH | Flat | Score: 12.7
2026-02-27T16:28:05.774135 | ETHUSDT | WATCH | Flat | Score: 9.0
2026-02-27T16:28:05.778688 | BNBUSDT | WATCH | Flat | Score: 13.0
2026-02-27T16:38:05.943650 | BTCUSDT | WATCH | Flat | Score: 12.7
2026-02-27T16:38:05.948555 | ETHUSDT | WATCH | Flat | Score: 8.7
2026-02-27T16:38:05.953825 | BNBUSDT | WATCH | Flat | Score: 15.5
2026-02-27T16:48:06.055460 | BTCUSDT | WATCH | Flat | Score: 13.2
2026-02-27T16:48:06.060339 | ETHUSDT | WATCH | Flat | Score: 6.5
2026-02-27T16:48:06.064855 | BNBUSDT | WATCH | Flat | Score: 13.0
2026-02-27T16:58:05.903134 | BTCUSDT | WATCH | Flat | Score: 12.6
2026-02-27T16:58:05.909842 | ETHUSDT | WATCH | Flat | Score: 5.6
2026-02-27T16:58:05.917975 | BNBUSDT | WATCH | Flat | Score: 13.0
2026-02-27T17:08:06.040842 | BTCUSDT | WATCH | Flat | Score: 14.6
2026-02-27T17:08:06.046485 | ETHUSDT | WATCH | Flat | Score: 3.7
2026-02-27T17:08:06.054977 | BNBUSDT | WATCH | Flat | Score: 23.7
2026-02-27T17:18:06.147604 | BTCUSDT | WATCH | Flat | Score: 12.6
2026-02-27T17:18:06.152863 | ETHUSDT | WATCH | Flat | Score: 8.4
2026-02-27T17:18:06.157950 | BNBUSDT | WATCH | Flat | Score: 22.0
2026-02-27T17:28:05.864310 | BTCUSDT | WATCH | Flat | Score: 12.6
2026-02-27T17:28:05.869439 | ETHUSDT | WATCH | Flat | Score: 9.0
2026-02-27T17:28:05.874511 | BNBUSDT | WATCH | Flat | Score: 22.6
2026-02-27T17:38:06.919717 | BTCUSDT | WATCH | Flat | Score: 12.9
2026-02-27T17:38:06.924675 | ETHUSDT | WATCH | Flat | Score: 7.6
2026-02-27T17:38:06.929255 | BNBUSDT | WATCH | Flat | Score: 22.3
2026-02-27T17:48:06.137580 | BTCUSDT | WATCH | Flat | Score: 9.1
2026-02-27T17:48:06.142954 | ETHUSDT | WATCH | Flat | Score: 6.2
2026-02-27T17:48:06.147460 | BNBUSDT | WATCH | Flat | Score: 19.1
2026-02-27T17:58:05.949145 | BTCUSDT | WATCH | Flat | Score: 8.5
2026-02-27T17:58:05.954845 | ETHUSDT | WATCH | Flat | Score: 5.6
2026-02-27T17:58:05.961134 | BNBUSDT | WATCH | Flat | Score: 18.5
2026-02-27T18:08:07.546924 | BTCUSDT | WATCH | Flat | Score: -7.1
2026-02-27T18:08:07.551907 | ETHUSDT | WATCH | Flat | Score: 1.1
2026-02-27T18:08:07.558698 | BNBUSDT | WATCH | Flat | Score: 9.2
2026-02-27T18:18:05.995619 | BTCUSDT | WATCH | Flat | Score: -3.7
2026-02-27T18:18:06.000573 | ETHUSDT | WATCH | Flat | Score: 1.7
2026-02-27T18:18:06.005375 | BNBUSDT | WATCH | Flat | Score: 9.2
2026-02-27T18:28:06.043028 | BTCUSDT | WATCH | Flat | Score: -4.3
2026-02-27T18:28:06.048034 | ETHUSDT | WATCH | Flat | Score: 1.1
2026-02-27T18:28:06.052638 | BNBUSDT | WATCH | Flat | Score: 8.6
2026-02-27T18:38:05.634626 | BTCUSDT | WATCH | Flat | Score: -5.7
2026-02-27T18:38:05.639614 | ETHUSDT | WATCH | Flat | Score: 0.0
2026-02-27T18:38:05.645182 | BNBUSDT | WATCH | Flat | Score: 7.2
2026-02-27T18:48:06.487825 | BTCUSDT | WATCH | Flat | Score: -5.7
2026-02-27T18:48:06.492561 | ETHUSDT | WATCH | Flat | Score: 0.0
2026-02-27T18:48:06.497066 | BNBUSDT | WATCH | Flat | Score: 7.2
2026-02-27T18:58:06.150936 | BTCUSDT | WATCH | Flat | Score: -5.7
2026-02-27T18:58:06.155830 | ETHUSDT | WATCH | Flat | Score: -0.3
2026-02-27T18:58:06.161247 | BNBUSDT | WATCH | Flat | Score: 7.2
2026-02-27T19:08:05.900789 | BTCUSDT | WATCH | Flat | Score: 2.0
2026-02-27T19:08:05.905683 | ETHUSDT | WATCH | Flat | Score: 1.1
2026-02-27T19:08:05.910190 | BNBUSDT | WATCH | Flat | Score: 6.6
2026-02-27T19:18:05.223710 | BTCUSDT | WATCH | Flat | Score: 0.0
2026-02-27T19:18:05.229613 | ETHUSDT | WATCH | Flat | Score: 1.7
2026-02-27T19:18:05.235768 | BNBUSDT | WATCH | Flat | Score: 6.3
2026-02-27T19:28:05.794433 | BTCUSDT | WATCH | Flat | Score: 0.6
2026-02-27T19:28:05.799395 | ETHUSDT | WATCH | Flat | Score: 1.4
2026-02-27T19:28:05.804006 | BNBUSDT | WATCH | Flat | Score: 6.3
2026-02-27T19:38:06.426175 | BTCUSDT | WATCH | Flat | Score: 0.3
2026-02-27T19:38:06.431662 | ETHUSDT | WATCH | Flat | Score: 0.7
2026-02-27T19:38:06.437645 | BNBUSDT | WATCH | Flat | Score: 6.0
2026-02-27T19:48:05.628921 | BTCUSDT | WATCH | Flat | Score: -1.5
2026-02-27T19:48:05.634291 | ETHUSDT | WATCH | Flat | Score: -2.3
2026-02-27T19:48:05.638903 | BNBUSDT | WATCH | Flat | Score: 5.7
2026-02-27T19:58:05.961215 | BTCUSDT | WATCH | Flat | Score: -1.5
2026-02-27T19:58:05.967456 | ETHUSDT | WATCH | Flat | Score: -2.3
2026-02-27T19:58:05.973366 | BNBUSDT | WATCH | Flat | Score: 5.7
2026-02-27T20:08:06.002209 | BTCUSDT | WATCH | Flat | Score: -14.9
2026-02-27T20:08:06.007148 | ETHUSDT | WATCH | Flat | Score: -15.2
2026-02-27T20:08:06.011711 | BNBUSDT | WATCH | Flat | Score: 0.3
2026-02-27T20:18:05.854951 | BTCUSDT | WATCH | Flat | Score: -15.5
2026-02-27T20:18:05.859866 | ETHUSDT | WATCH | Flat | Score: -15.5
2026-02-27T20:18:05.864633 | BNBUSDT | WATCH | Flat | Score: -1.1
2026-02-27T20:28:06.283894 | BTCUSDT | WATCH | Flat | Score: -14.9
2026-02-27T20:28:06.288800 | ETHUSDT | WATCH | Flat | Score: -15.8
2026-02-27T20:28:06.293446 | BNBUSDT | WATCH | Flat | Score: -1.7
2026-02-27T20:38:07.159532 | BTCUSDT | WATCH | Flat | Score: -13.5
2026-02-27T20:38:07.164527 | ETHUSDT | WATCH | Flat | Score: -15.8
2026-02-27T20:38:07.170051 | BNBUSDT | WATCH | Flat | Score: -0.3
2026-02-27T20:48:05.523227 | BTCUSDT | WATCH | Flat | Score: -14.9
2026-02-27T20:48:05.528071 | ETHUSDT | WATCH | Flat | Score: -15.0
2026-02-27T20:48:05.533581 | BNBUSDT | WATCH | Flat | Score: 0.3
2026-02-27T20:58:05.764210 | BTCUSDT | WATCH | Flat | Score: -15.2
2026-02-27T20:58:05.769191 | ETHUSDT | WATCH | Flat | Score: -14.4
2026-02-27T20:58:05.774750 | BNBUSDT | WATCH | Flat | Score: -0.3
2026-02-27T21:08:06.735865 | BTCUSDT | WATCH | Flat | Score: -14.9
2026-02-27T21:08:06.740834 | ETHUSDT | WATCH | Flat | Score: -13.3
2026-02-27T21:08:06.745516 | BNBUSDT | WATCH | Flat | Score: 2.2
2026-02-27T21:18:05.948622 | BTCUSDT | WATCH | Flat | Score: -14.8
2026-02-27T21:18:05.953678 | ETHUSDT | WATCH | Flat | Score: -13.6
2026-02-27T21:18:05.959193 | BNBUSDT | WATCH | Flat | Score: 0.8
2026-02-27T21:28:05.807548 | BTCUSDT | WATCH | Flat | Score: -14.2
2026-02-27T21:28:05.812669 | ETHUSDT | WATCH | Flat | Score: -13.3
2026-02-27T21:28:05.817943 | BNBUSDT | WATCH | Flat | Score: 0.5
2026-02-27T21:38:06.128071 | BTCUSDT | WATCH | Flat | Score: -13.1
2026-02-27T21:38:06.133145 | ETHUSDT | WATCH | Flat | Score: -12.7
2026-02-27T21:38:06.137855 | BNBUSDT | WATCH | Flat | Score: 1.3
2026-02-27T21:48:07.743595 | BTCUSDT | WATCH | Flat | Score: -13.5
2026-02-27T21:48:07.749178 | ETHUSDT | WATCH | Flat | Score: -14.8
2026-02-27T21:48:07.754805 | BNBUSDT | WATCH | Flat | Score: 1.5
2026-02-27T21:58:05.953676 | BTCUSDT | WATCH | Flat | Score: -14.1
2026-02-27T21:58:05.959707 | ETHUSDT | WATCH | Flat | Score: -13.6
2026-02-27T21:58:05.965582 | BNBUSDT | WATCH | Flat | Score: 1.2
2026-02-27T22:08:06.913368 | BTCUSDT | WATCH | Flat | Score: -14.8
2026-02-27T22:08:06.924481 | ETHUSDT | WATCH | Flat | Score: -12.9
2026-02-27T22:08:06.930734 | BNBUSDT | WATCH | Flat | Score: -0.3
2026-02-27T22:18:08.992487 | BTCUSDT | WATCH | Flat | Score: -13.6
2026-02-27T22:18:08.997343 | ETHUSDT | WATCH | Flat | Score: -12.3
2026-02-27T22:18:09.002012 | BNBUSDT | WATCH | Flat | Score: -0.3
2026-02-27T22:28:05.907791 | BTCUSDT | WATCH | Flat | Score: -14.5
2026-02-27T22:28:05.913073 | ETHUSDT | WATCH | Flat | Score: -14.1
2026-02-27T22:28:05.917884 | BNBUSDT | WATCH | Flat | Score: 0.6
2026-02-27T22:38:05.682806 | BTCUSDT | WATCH | Flat | Score: -13.0
2026-02-27T22:38:05.687791 | ETHUSDT | WATCH | Flat | Score: -12.0
2026-02-27T22:38:05.693488 | BNBUSDT | WATCH | Flat | Score: 0.7
2026-02-27T22:48:06.041047 | BTCUSDT | WATCH | Flat | Score: -16.2
2026-02-27T22:48:06.046251 | ETHUSDT | WATCH | Flat | Score: -15.5
2026-02-27T22:48:06.052829 | BNBUSDT | WATCH | Flat | Score: 0.4
2026-02-27T22:58:05.478927 | BTCUSDT | WATCH | Flat | Score: -16.2
2026-02-27T22:58:05.484658 | ETHUSDT | WATCH | Flat | Score: -15.5
2026-02-27T22:58:05.490332 | BNBUSDT | WATCH | Flat | Score: 0.1
2026-02-27T23:08:05.913347 | BTCUSDT | WATCH | Flat | Score: -12.1
2026-02-27T23:08:05.918369 | ETHUSDT | WATCH | Flat | Score: -10.7
2026-02-27T23:08:05.923107 | BNBUSDT | WATCH | Flat | Score: 1.0
2026-02-27T23:18:05.839145 | BTCUSDT | WATCH | Flat | Score: -13.5
2026-02-27T23:18:05.844251 | ETHUSDT | WATCH | Flat | Score: -10.4
2026-02-27T23:18:05.849179 | BNBUSDT | WATCH | Flat | Score: -0.3
2026-02-27T23:28:06.098313 | BTCUSDT | WATCH | Flat | Score: -13.8
2026-02-27T23:28:06.103551 | ETHUSDT | WATCH | Flat | Score: -11.6
2026-02-27T23:28:06.108370 | BNBUSDT | WATCH | Flat | Score: 0.3
2026-02-27T23:38:05.749300 | BTCUSDT | WATCH | Flat | Score: -14.1
2026-02-27T23:38:05.754307 | ETHUSDT | WATCH | Flat | Score: -12.3
2026-02-27T23:38:05.758939 | BNBUSDT | WATCH | Flat | Score: 0.0
2026-02-27T23:48:06.020861 | BTCUSDT | WATCH | Flat | Score: -13.2
2026-02-27T23:48:06.025930 | ETHUSDT | WATCH | Flat | Score: -12.7
2026-02-27T23:48:06.030614 | BNBUSDT | WATCH | Flat | Score: 0.3
2026-02-27T23:58:05.837939 | BTCUSDT | WATCH | Flat | Score: -13.5
2026-02-27T23:58:05.843150 | ETHUSDT | WATCH | Flat | Score: -13.0
2026-02-27T23:58:05.847912 | BNBUSDT | WATCH | Flat | Score: 0.3
2026-02-28T00:08:06.026525 | BTCUSDT | WATCH | Flat | Score: -13.2
2026-02-28T00:08:06.031563 | ETHUSDT | WATCH | Flat | Score: -16.6
2026-02-28T00:08:06.036378 | BNBUSDT | WATCH | Flat | Score: -1.3
2026-02-28T00:18:06.057614 | BTCUSDT | WATCH | Flat | Score: -14.8
2026-02-28T00:18:06.062762 | ETHUSDT | WATCH | Flat | Score: -16.3
2026-02-28T00:18:06.067571 | BNBUSDT | WATCH | Flat | Score: -1.8
2026-02-28T00:28:05.832388 | BTCUSDT | WATCH | Flat | Score: -14.2
2026-02-28T00:28:05.838179 | ETHUSDT | WATCH | Flat | Score: -16.0
2026-02-28T00:28:05.843874 | BNBUSDT | WATCH | Flat | Score: -1.2
2026-02-28T00:38:05.860432 | BTCUSDT | WATCH | Flat | Score: -13.5
2026-02-28T00:38:05.865450 | ETHUSDT | WATCH | Flat | Score: -15.0
2026-02-28T00:38:05.870177 | BNBUSDT | WATCH | Flat | Score: -1.9
2026-02-28T00:48:05.672738 | BTCUSDT | WATCH | Flat | Score: -16.6
2026-02-28T00:48:05.677858 | ETHUSDT | WATCH | Flat | Score: -17.9
2026-02-28T00:48:05.682553 | BNBUSDT | WATCH | Flat | Score: -1.2
2026-02-28T00:58:05.763946 | BTCUSDT | WATCH | Flat | Score: -17.5
2026-02-28T00:58:05.768935 | ETHUSDT | WATCH | Flat | Score: -18.2
2026-02-28T00:58:05.773541 | BNBUSDT | WATCH | Flat | Score: -2.4
2026-02-28T01:08:06.894902 | BTCUSDT | WATCH | Flat | Score: -16.9
2026-02-28T01:08:06.900177 | ETHUSDT | WATCH | Flat | Score: -19.3
2026-02-28T01:08:06.905021 | BNBUSDT | WATCH | Flat | Score: -3.5
2026-02-28T01:18:06.296873 | BTCUSDT | WATCH | Flat | Score: -16.2
2026-02-28T01:18:06.303390 | ETHUSDT | WATCH | Flat | Score: -19.6
2026-02-28T01:18:06.309110 | BNBUSDT | WATCH | Flat | Score: -2.5
2026-02-28T01:28:06.115237 | BTCUSDT | WATCH | Flat | Score: -18.0
2026-02-28T01:28:06.120381 | ETHUSDT | WATCH | Flat | Score: -20.2
2026-02-28T01:28:06.125221 | BNBUSDT | WATCH | Flat | Score: -4.3
2026-02-28T01:38:05.923720 | BTCUSDT | WATCH | Flat | Score: -18.7
2026-02-28T01:38:05.928743 | ETHUSDT | WATCH | Flat | Score: -20.2
2026-02-28T01:38:05.933500 | BNBUSDT | WATCH | Flat | Score: -5.0
2026-02-28T01:48:05.913892 | BTCUSDT | WATCH | Flat | Score: -17.5
2026-02-28T01:48:05.919018 | ETHUSDT | WATCH | Flat | Score: -20.2
2026-02-28T01:48:05.923879 | BNBUSDT | WATCH | Flat | Score: -3.8
2026-02-28T01:58:05.914458 | BTCUSDT | WATCH | Flat | Score: -18.1
2026-02-28T01:58:05.919493 | ETHUSDT | WATCH | Flat | Score: -20.2
2026-02-28T01:58:05.924229 | BNBUSDT | WATCH | Flat | Score: -3.8
2026-02-28T02:08:06.096986 | BTCUSDT | WATCH | Flat | Score: -17.7
2026-02-28T02:08:06.102127 | ETHUSDT | WATCH | Flat | Score: -18.9
2026-02-28T02:08:06.107025 | BNBUSDT | WATCH | Flat | Score: -2.4
2026-02-28T02:18:05.470649 | BTCUSDT | WATCH | Flat | Score: -18.3
2026-02-28T02:18:05.475892 | ETHUSDT | WATCH | Flat | Score: -18.9
2026-02-28T02:18:05.480779 | BNBUSDT | WATCH | Flat | Score: -3.1
2026-02-28T02:28:05.742533 | BTCUSDT | WATCH | Flat | Score: -18.3
2026-02-28T02:28:05.747686 | ETHUSDT | WATCH | Flat | Score: -19.5
2026-02-28T02:28:05.752399 | BNBUSDT | WATCH | Flat | Score: -3.1
2026-02-28T02:38:05.874942 | BTCUSDT | WATCH | Flat | Score: -17.1
2026-02-28T02:38:05.880094 | ETHUSDT | WATCH | Flat | Score: -18.9
2026-02-28T02:38:05.884990 | BNBUSDT | WATCH | Flat | Score: -1.8
2026-02-28T02:48:05.976700 | BTCUSDT | WATCH | Flat | Score: -17.6
2026-02-28T02:48:05.983464 | ETHUSDT | WATCH | Flat | Score: -18.2
2026-02-28T02:48:05.990005 | BNBUSDT | WATCH | Flat | Score: -1.2
2026-02-28T02:58:05.945601 | BTCUSDT | WATCH | Flat | Score: -18.2
2026-02-28T02:58:05.950848 | ETHUSDT | WATCH | Flat | Score: -18.8
2026-02-28T02:58:05.955790 | BNBUSDT | WATCH | Flat | Score: -2.4
2026-02-28T03:08:06.281050 | BTCUSDT | WATCH | Flat | Score: -18.9
2026-02-28T03:08:06.287276 | ETHUSDT | WATCH | Flat | Score: -19.2
2026-02-28T03:08:06.293251 | BNBUSDT | WATCH | Flat | Score: -2.4
2026-02-28T03:18:07.368238 | BTCUSDT | WATCH | Flat | Score: -18.5
2026-02-28T03:18:07.373495 | ETHUSDT | WATCH | Flat | Score: -18.2
2026-02-28T03:18:07.378377 | BNBUSDT | WATCH | Flat | Score: -3.6
2026-02-28T03:28:06.425371 | BTCUSDT | WATCH | Flat | Score: -17.6
2026-02-28T03:28:06.430540 | ETHUSDT | WATCH | Flat | Score: -18.2
2026-02-28T03:28:06.435621 | BNBUSDT | WATCH | Flat | Score: -1.8
2026-02-28T03:38:06.558910 | BTCUSDT | WATCH | Flat | Score: -18.9
2026-02-28T03:38:06.564182 | ETHUSDT | WATCH | Flat | Score: -18.8
2026-02-28T03:38:06.569404 | BNBUSDT | WATCH | Flat | Score: -2.4
2026-02-28T03:48:07.187406 | BTCUSDT | WATCH | Flat | Score: -19.6
2026-02-28T03:48:07.192627 | ETHUSDT | WATCH | Flat | Score: -19.6
2026-02-28T03:48:07.197613 | BNBUSDT | WATCH | Flat | Score: -3.2
2026-02-28T03:58:06.259026 | BTCUSDT | WATCH | Flat | Score: -19.6
2026-02-28T03:58:06.264319 | ETHUSDT | WATCH | Flat | Score: -19.0
2026-02-28T03:58:06.270496 | BNBUSDT | WATCH | Flat | Score: -2.6
2026-02-28T04:08:06.051489 | BTCUSDT | WATCH | Flat | Score: -10.9
2026-02-28T04:08:06.056802 | ETHUSDT | WATCH | Flat | Score: -18.8
2026-02-28T04:08:06.061841 | BNBUSDT | WATCH | Flat | Score: -2.5
2026-02-28T04:18:06.306587 | BTCUSDT | WATCH | Flat | Score: -10.2
2026-02-28T04:18:06.311728 | ETHUSDT | WATCH | Flat | Score: -18.5
2026-02-28T04:18:06.316471 | BNBUSDT | WATCH | Flat | Score: -3.1
2026-02-28T04:28:06.811281 | BTCUSDT | WATCH | Flat | Score: -10.2
2026-02-28T04:28:06.816432 | ETHUSDT | WATCH | Flat | Score: -18.2
2026-02-28T04:28:06.821294 | BNBUSDT | WATCH | Flat | Score: -3.1
2026-02-28T04:38:05.950728 | BTCUSDT | WATCH | Flat | Score: -9.6
2026-02-28T04:38:05.955923 | ETHUSDT | WATCH | Flat | Score: -17.9
2026-02-28T04:38:05.962158 | BNBUSDT | WATCH | Flat | Score: -2.8
2026-02-28T04:48:06.411928 | BTCUSDT | WATCH | Flat | Score: -10.1
2026-02-28T04:48:06.417463 | ETHUSDT | WATCH | Flat | Score: -19.5
2026-02-28T04:48:06.423611 | BNBUSDT | WATCH | Flat | Score: -2.1
2026-02-28T04:58:06.243001 | BTCUSDT | WATCH | Flat | Score: -10.4
2026-02-28T04:58:06.248477 | ETHUSDT | WATCH | Flat | Score: -18.6
